,0,1
33,rf_seed_6_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 7, 7, 0.8677685950413223, 0.8297730307076101, 0.5, 0.9158878504672897, 0.4375, 0.9333333333333333, 0.4666666666666667, 0.3927150084751281]"
34,rf_seed_6_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 7, 7, 0.8429752066115702, 0.7957276368491322, 0.5, 0.8878504672897196, 0.3684210526315789, 0.9313725490196079, 0.4242424242424242, 0.34099133198789794]"
35,rf_seed_7_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 10, 4, 0.8181818181818182, 0.7489986648865153, 0.2857142857142857, 0.8878504672897196, 0.25, 0.9047619047619048, 0.26666666666666666, 0.16389390401851253]"
36,rf_seed_7_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[99, 8, 8, 6, 0.8677685950413223, 0.7950600801068091, 0.42857142857142855, 0.9252336448598131, 0.42857142857142855, 0.9252336448598131, 0.42857142857142855, 0.3538050734312417]"
37,rf_seed_7_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 9, 5, 0.8677685950413223, 0.8274365821094793, 0.35714285714285715, 0.9345794392523364, 0.4166666666666667, 0.9174311926605505, 0.3846153846153846, 0.3121919197283205]"
38,rf_seed_7_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[94, 13, 7, 7, 0.8347107438016529, 0.7970627503337784, 0.5, 0.8785046728971962, 0.35, 0.9306930693069307, 0.4117647058823529, 0.3259503618383171]"
39,rf_seed_7_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[94, 13, 4, 10, 0.859504132231405, 0.8831775700934579, 0.7142857142857143, 0.8785046728971962, 0.43478260869565216, 0.9591836734693877, 0.5405405405405405, 0.4832591695370361]"
40,rf_seed_8_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[97, 10, 8, 6, 0.8512396694214877, 0.8744993324432576, 0.42857142857142855, 0.9065420560747663, 0.375, 0.9238095238095239, 0.39999999999999997, 0.31644130698958955]"
41,rf_seed_8_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[99, 8, 7, 7, 0.8760330578512396, 0.8471295060080107, 0.5, 0.9252336448598131, 0.4666666666666667, 0.9339622641509434, 0.4827586206896552, 0.4127479866551286]"
42,rf_seed_8_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 9, 5, 0.8677685950413223, 0.808411214953271, 0.35714285714285715, 0.9345794392523364, 0.4166666666666667, 0.9174311926605505, 0.3846153846153846, 0.3121919197283205]"
43,rf_seed_8_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[90, 17, 4, 10, 0.8264462809917356, 0.842456608811749, 0.7142857142857143, 0.8411214953271028, 0.37037037037037035, 0.9574468085106383, 0.4878048780487805, 0.4266989859203403]"
44,rf_seed_8_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 10, 4, 0.8429752066115702, 0.7496662216288384, 0.2857142857142857, 0.9158878504672897, 0.3076923076923077, 0.9074074074074074, 0.29629629629629634, 0.208241595403394]"
45,rf_seed_9_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 8, 6, 0.859504132231405, 0.8518024032042724, 0.42857142857142855, 0.9158878504672897, 0.4, 0.9245283018867925, 0.4137931034482759, 0.33434530787134437]"
46,rf_seed_9_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 9, 5, 0.8512396694214877, 0.7229639519359146, 0.35714285714285715, 0.9158878504672897, 0.35714285714285715, 0.9158878504672897, 0.35714285714285715, 0.27303070761014686]"
47,rf_seed_9_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 9, 5, 0.8677685950413223, 0.7957276368491322, 0.35714285714285715, 0.9345794392523364, 0.4166666666666667, 0.9174311926605505, 0.3846153846153846, 0.3121919197283205]"
48,rf_seed_9_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[94, 13, 9, 5, 0.8181818181818182, 0.7763684913217623, 0.35714285714285715, 0.8785046728971962, 0.2777777777777778, 0.912621359223301, 0.31250000000000006, 0.21181852222140996]"
49,rf_seed_9_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 5, 9, 0.859504132231405, 0.7983978638184246, 0.6428571428571429, 0.8878504672897196, 0.42857142857142855, 0.95, 0.5142857142857143, 0.44823067512947673]"
50,rf_seed_10_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[95, 12, 8, 6, 0.8347107438016529, 0.725634178905207, 0.42857142857142855, 0.8878504672897196, 0.3333333333333333, 0.9223300970873787, 0.375, 0.2844248711981539]"
51,rf_seed_10_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[100, 7, 8, 6, 0.8760330578512396, 0.835113484646195, 0.42857142857142855, 0.9345794392523364, 0.46153846153846156, 0.9259259259259259, 0.4444444444444445, 0.3751106884087627]"
52,rf_seed_10_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 10, 4, 0.8429752066115702, 0.808411214953271, 0.2857142857142857, 0.9158878504672897, 0.3076923076923077, 0.9074074074074074, 0.29629629629629634, 0.208241595403394]"
53,rf_seed_10_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[98, 9, 7, 7, 0.8677685950413223, 0.87283044058745, 0.5, 0.9158878504672897, 0.4375, 0.9333333333333333, 0.4666666666666667, 0.3927150084751281]"
54,rf_seed_10_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[97, 10, 7, 7, 0.859504132231405, 0.869826435246996, 0.5, 0.9065420560747663, 0.4117647058823529, 0.9326923076923077, 0.45161290322580644, 0.37421419338129897]"
