,0,1
10,svm_seed_2_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[413, 9, 18, 25, 0.9419354838709677, 0.9241706161137441, 0.5813953488372093, 0.9786729857819905, 0.7352941176470589, 0.9582366589327146, 0.6493506493506493, 0.6232372157101933]"
11,svm_seed_2_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 15, 28, 0.9547413793103449, 0.9634867149091311, 0.6511627906976745, 0.9857482185273159, 0.8235294117647058, 0.9651162790697675, 0.7272727272727273, 0.7087292309975115]"
12,svm_seed_2_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 23, 20, 0.9331896551724138, 0.9255924432414517, 0.46511627906976744, 0.9809976247030879, 0.7142857142857143, 0.9472477064220184, 0.5633802816901409, 0.543248798239018]"
13,svm_seed_2_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 20, 23, 0.9461206896551724, 0.9289620504888693, 0.5348837209302325, 0.9881235154394299, 0.8214285714285714, 0.9541284403669725, 0.647887323943662, 0.6368845494956689]"
14,svm_seed_2_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[411, 10, 24, 19, 0.9267241379310345, 0.9077500966690604, 0.4418604651162791, 0.9762470308788599, 0.6551724137931034, 0.9448275862068966, 0.5277777777777777, 0.5008637515303771]"
15,svm_seed_3_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[414, 8, 21, 22, 0.9376344086021505, 0.907472721260884, 0.5116279069767442, 0.981042654028436, 0.7333333333333333, 0.9517241379310345, 0.6027397260273971, 0.5809540848368365]"
16,svm_seed_3_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 21, 22, 0.9439655172413793, 0.9604485444401482, 0.5116279069767442, 0.9881235154394299, 0.8148148148148148, 0.9519450800915332, 0.6285714285714286, 0.6190228979053388]"
17,svm_seed_3_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 21, 22, 0.9439655172413793, 0.9253162459260895, 0.5116279069767442, 0.9881235154394299, 0.8148148148148148, 0.9519450800915332, 0.6285714285714286, 0.6190228979053388]"
18,svm_seed_3_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[412, 9, 19, 24, 0.9396551724137931, 0.9528807379992267, 0.5581395348837209, 0.9786223277909739, 0.7272727272727273, 0.9559164733178654, 0.6315789473684211, 0.605565775013947]"
19,svm_seed_3_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[413, 8, 22, 21, 0.9353448275862069, 0.8784179417776059, 0.4883720930232558, 0.9809976247030879, 0.7241379310344828, 0.9494252873563218, 0.5833333333333334, 0.5622723340934885]"
20,svm_seed_4_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[413, 9, 22, 21, 0.9333333333333333, 0.946324258789816, 0.4883720930232558, 0.9786729857819905, 0.7, 0.9494252873563218, 0.5753424657534246, 0.5507366743839138]"
21,svm_seed_4_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[416, 5, 22, 21, 0.9418103448275862, 0.929072529415014, 0.4883720930232558, 0.9881235154394299, 0.8076923076923077, 0.9497716894977168, 0.608695652173913, 0.6007730588413889]"
22,svm_seed_4_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[415, 6, 26, 17, 0.9310344827586207, 0.9429928741092636, 0.3953488372093023, 0.9857482185273159, 0.7391304347826086, 0.9410430839002267, 0.5151515151515151, 0.5091287905432615]"
23,svm_seed_4_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[410, 11, 17, 26, 0.9396551724137931, 0.9036623764017013, 0.6046511627906976, 0.9738717339667459, 0.7027027027027027, 0.9601873536299765, 0.6499999999999999, 0.6192714070755138]"
