,0,1
39,rf_seed_7_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 24, 8, 24, 0.8844765342960289, 0.9076530612244897, 0.75, 0.9020408163265307, 0.5, 0.9650655021834061, 0.6, 0.5506738505585462]"
40,rf_seed_8_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[210, 36, 12, 21, 0.8279569892473119, 0.8013057403301306, 0.6363636363636364, 0.8536585365853658, 0.3684210526315789, 0.9459459459459459, 0.4666666666666667, 0.3924879612757755]"
41,rf_seed_8_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 11, 22, 0.8705035971223022, 0.8789115646258504, 0.6666666666666666, 0.8979591836734694, 0.46808510638297873, 0.9523809523809523, 0.55, 0.48724327185580535]"
42,rf_seed_8_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[227, 18, 5, 28, 0.9172661870503597, 0.9692022263450835, 0.8484848484848485, 0.926530612244898, 0.6086956521739131, 0.978448275862069, 0.7088607594936709, 0.6745706945172459]"
43,rf_seed_8_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 24, 6, 27, 0.8920863309352518, 0.894495980210266, 0.8181818181818182, 0.9020408163265307, 0.5294117647058824, 0.973568281938326, 0.6428571428571428, 0.6018784049118425]"
44,rf_seed_8_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[228, 17, 8, 24, 0.9097472924187726, 0.9442602040816327, 0.75, 0.9306122448979591, 0.5853658536585366, 0.9661016949152542, 0.6575342465753423, 0.6126463631028769]"
45,rf_seed_9_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[218, 28, 8, 25, 0.8709677419354839, 0.9108154717910815, 0.7575757575757576, 0.8861788617886179, 0.4716981132075472, 0.9646017699115044, 0.5813953488372093, 0.529971758857042]"
46,rf_seed_9_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[222, 23, 6, 27, 0.89568345323741, 0.9150278293135437, 0.8181818181818182, 0.9061224489795918, 0.54, 0.9736842105263158, 0.6506024096385542, 0.6099702170251025]"
47,rf_seed_9_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 6, 27, 0.8884892086330936, 0.8884353741496599, 0.8181818181818182, 0.8979591836734694, 0.5192307692307693, 0.9734513274336283, 0.6352941176470589, 0.5939948234634754]"
48,rf_seed_9_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[217, 28, 8, 25, 0.8705035971223022, 0.9124304267161409, 0.7575757575757576, 0.8857142857142857, 0.4716981132075472, 0.9644444444444444, 0.5813953488372093, 0.5296849674972661]"
49,rf_seed_9_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 24, 10, 22, 0.8772563176895307, 0.8760204081632652, 0.6875, 0.9020408163265307, 0.4782608695652174, 0.9567099567099567, 0.5641025641025642, 0.5063921958329252]"
50,rf_seed_10_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[226, 20, 14, 19, 0.8781362007168458, 0.9014535599901452, 0.5757575757575758, 0.9186991869918699, 0.48717948717948717, 0.9416666666666667, 0.5277777777777778, 0.46048439815950337]"
51,rf_seed_10_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[215, 30, 9, 24, 0.8597122302158273, 0.9129251700680272, 0.7272727272727273, 0.8775510204081632, 0.4444444444444444, 0.9598214285714286, 0.5517241379310345, 0.49447912026388663]"
52,rf_seed_10_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[217, 28, 12, 21, 0.8561151079136691, 0.8498453927025356, 0.6363636363636364, 0.8857142857142857, 0.42857142857142855, 0.9475982532751092, 0.5121951219512195, 0.4431589848430848]"
