,0,1
21,xgboost_seed_4_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 9, 15, 11, 0.8923766816143498, 0.879539242483405, 0.4230769230769231, 0.9543147208121827, 0.55, 0.9261083743842364, 0.47826086956521735, 0.4238859776853168]"
22,xgboost_seed_4_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[186, 10, 13, 13, 0.8963963963963963, 0.9254317111459969, 0.5, 0.9489795918367347, 0.5652173913043478, 0.9346733668341709, 0.5306122448979592, 0.4737517794710516]"
23,xgboost_seed_4_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 6, 11, 15, 0.9234234234234234, 0.9427001569858713, 0.5769230769230769, 0.9693877551020408, 0.7142857142857143, 0.945273631840796, 0.6382978723404256, 0.6002702850819092]"
24,xgboost_seed_4_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 6, 18, 8, 0.8918918918918919, 0.8669544740973312, 0.3076923076923077, 0.9693877551020408, 0.5714285714285714, 0.9134615384615384, 0.4, 0.36654246970400334]"
25,xgboost_seed_5_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[184, 13, 8, 18, 0.905829596412556, 0.9006247559547051, 0.6923076923076923, 0.934010152284264, 0.5806451612903226, 0.9583333333333334, 0.631578947368421, 0.5810093364431466]"
26,xgboost_seed_5_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[193, 4, 14, 12, 0.9192825112107623, 0.948652869972667, 0.46153846153846156, 0.9796954314720813, 0.75, 0.9323671497584541, 0.5714285714285714, 0.5487107744070922]"
27,xgboost_seed_5_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 10, 16, 0.9144144144144144, 0.934458398744113, 0.6153846153846154, 0.9540816326530612, 0.64, 0.949238578680203, 0.6274509803921569, 0.5792680576383169]"
28,xgboost_seed_5_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 13, 13, 0.9009009009009009, 0.8954081632653061, 0.5, 0.9540816326530612, 0.5909090909090909, 0.935, 0.5416666666666667, 0.4886774586852633]"
29,xgboost_seed_5_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 6, 12, 14, 0.918918918918919, 0.9084576138147566, 0.5384615384615384, 0.9693877551020408, 0.7, 0.9405940594059405, 0.608695652173913, 0.5703728960341055]"
30,xgboost_seed_6_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[195, 2, 12, 14, 0.9372197309417041, 0.9431862553689965, 0.5384615384615384, 0.9898477157360406, 0.875, 0.9420289855072463, 0.6666666666666667, 0.6569961750201732]"
