,0,1
24,svm_seed_4_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[393, 9, 30, 15, 0.912751677852349, 0.842841348811498, 0.3333333333333333, 0.9776119402985075, 0.625, 0.9290780141843972, 0.43478260869565216, 0.4150758240779079]"
25,svm_seed_5_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[393, 9, 21, 25, 0.9330357142857143, 0.9359182349123945, 0.5434782608695652, 0.9776119402985075, 0.7352941176470589, 0.9492753623188406, 0.625, 0.5972624615936896]"
26,svm_seed_5_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 29, 17, 0.9263392857142857, 0.9032554618213281, 0.3695652173913043, 0.9900497512437811, 0.8095238095238095, 0.9320843091334895, 0.5074626865671641, 0.5164236442403362]"
27,svm_seed_5_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[386, 16, 26, 20, 0.90625, 0.8818407960199004, 0.43478260869565216, 0.9601990049751243, 0.5555555555555556, 0.9368932038834952, 0.4878048780487805, 0.44103084433337353]"
28,svm_seed_5_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 28, 17, 0.9261744966442953, 0.8644555002763957, 0.37777777777777777, 0.9875621890547264, 0.7727272727272727, 0.9341176470588235, 0.5074626865671642, 0.5081719192855666]"
29,svm_seed_5_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 23, 22, 0.9328859060402684, 0.908236594803759, 0.4888888888888889, 0.9825870646766169, 0.7586206896551724, 0.9449760765550239, 0.5945945945945945, 0.5759591619850826]"
30,svm_seed_6_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[387, 15, 22, 24, 0.9174107142857143, 0.8983344148821112, 0.5217391304347826, 0.9626865671641791, 0.6153846153846154, 0.9462102689486552, 0.5647058823529412, 0.5215850780181052]"
31,svm_seed_6_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 22, 24, 0.9419642857142857, 0.9254001730478045, 0.5217391304347826, 0.9900497512437811, 0.8571428571428571, 0.9476190476190476, 0.6486486486486486, 0.641769581123635]"
32,svm_seed_6_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[399, 3, 22, 24, 0.9441964285714286, 0.946463335496431, 0.5217391304347826, 0.9925373134328358, 0.8888888888888888, 0.9477434679334917, 0.6575342465753423, 0.6559423094230149]"
33,svm_seed_6_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 28, 17, 0.9239373601789709, 0.8879215035931454, 0.37777777777777777, 0.9850746268656716, 0.7391304347826086, 0.9339622641509434, 0.5, 0.4941996604167072]"
34,svm_seed_6_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[393, 9, 23, 22, 0.9284116331096197, 0.8736871199557766, 0.4888888888888889, 0.9776119402985075, 0.7096774193548387, 0.9447115384615384, 0.5789473684210527, 0.5525151504098472]"
35,svm_seed_7_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[390, 12, 24, 22, 0.9196428571428571, 0.9039584685269305, 0.4782608695652174, 0.9701492537313433, 0.6470588235294118, 0.9420289855072463, 0.55, 0.5139581082954414]"
36,svm_seed_7_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 19, 27, 0.9464285714285714, 0.9414341336794289, 0.5869565217391305, 0.9875621890547264, 0.84375, 0.9543269230769231, 0.6923076923076924, 0.6771337570675988]"
37,svm_seed_7_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 18, 28, 0.9464285714285714, 0.9112048453385249, 0.6086956521739131, 0.9850746268656716, 0.8235294117647058, 0.9565217391304348, 0.7, 0.6805668148919376]"
38,svm_seed_7_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 28, 17, 0.9239373601789709, 0.8696517412935323, 0.37777777777777777, 0.9850746268656716, 0.7391304347826086, 0.9339622641509434, 0.5, 0.4941996604167072]"
